Station,Station Name,Year,Overall WQI,WQI FC,WQI Oxy,WQI pH,WQI TSS,WQI Temp,WQI TPN,WQI TP,WQI Turb,Location 1
39A090,Yakima R nr Cle Elum,2013,81.99830257,89.00496841,79.0017467,85.99458535,74.00147301,76.00669072,99.99153972,88.00774877,74.01851082,POINT (-120.7091 47.1999)
05B110,NF Stillaguamish nr Darrington,1997,84.00730975,83.98792869,88.0003543,74.99412802,73.0125701,77.99555586,100.0221262,100.0117481,72.97689448,POINT (-121.7024 48.28)
37A205,Yakima R @ Nob Hill,2005,78.00390638,84.00157803,77.99205621,80.99159031,84.99295122,71.00862955,100.0121238,98.99556579,89.99104813,POINT (-120.4617 46.5815)
25F060,Mill Cr. nr mouth,2008,78.00294563,74.99120019,77.99865844,79.00706002,72.00880199,74.01281109,100.0055828,97.99694087,79.99027081,POINT (-123.1786 46.1906)
61A070,Columbia R @ Northport,2004,78.00991313,87.99414692,75.99754912,81.01543875,77.01301506,64.9950242,100.0146529,93.9912656,85.01532096,POINT (-117.7766 48.9224)
45A070,Wenatchee R @ Wenatchee,2007,81.01639087,90.00795371,79.00849104,82.97967442,85.99465966,64.00160484,99.99664783,99.98280522,87.99702052,POINT (-120.3365 47.4588)
62A150,Pend Oreille R @ Newport,2013,86.00077428,96.99365183,79.00089592,84.99318212,82.00035158,72.00910471,99.99535703,100.0079917,88.00721737,POINT (-117.3733 48.8649)
09A080,Green R @ Tukwila,2009,82.99631768,91.00321182,79.9973567,82.00032983,73.00974441,75.00078014,99.97941261,100.0130596,79.99043926,POINT (-122.2479 47.4654)
07A090,Snohomish R @ Snohomish,2010,73.99638903,90.0036413,76.00592834,77.00734463,71.99021127,70.0074508,100.0118344,99.99898114,79.98310976,POINT (-122.0988 47.9106)
09A080,Green R @ Tukwila,2006,72.00506859,82.02156171,74.01613681,84.00554049,68.99847117,67.00496779,99.99960666,100.0064299,74.00372947,POINT (-122.2479 47.4654)
27D090,EF Lewis R nr Dollar Corner,1998,73.99874036,89.00495233,69.9955546,79.99137686,76.01426989,63.98469318,99.99483145,97.98708363,85.99679581,POINT (-122.5918 45.8146)
19D070,East Twin R. nr Mouth,2009,76.02025645,96.9879281,71.0091642,83.99919214,74.99877727,66.00553439,100.0108035,99.00625129,80.99578664,POINT (-123.9383 48.1549)
49A070,Okanogan R @ Malott,2000,64.00005291,84.99433089,70.00376409,83.98007684,51.00672253,66.99758059,100.0007294,87.98808018,56.003198,POINT (-119.7045 48.2804)
07D130,Snoqualmie R @ Snoqualmie,2005,78.98228768,82.99192144,80.99752144,84.00029872,59.99457911,77.00332731,99.98822315,99.99552904,77.00457396,POINT (-121.8121 47.5269)
08C110,Cedar R nr Landsburg,2007,82.00747083,82.02481731,79.99257312,85.98897055,76.99264675,66.99282923,100.0135588,99.99697259,87.02053108,POINT (-121.9205 47.3913)
13A060,Deschutes R @ E St Bridge,2008,92.97597049,89.01000157,80.99847638,90.98175079,89.99924364,87.98692323,99.98743616,99.98503936,99.98071837,POINT (-122.9032 47.0118)
08C110,Cedar R nr Landsburg,1998,81.99188359,95.00192675,84.9973535,74.00404293,69.97826458,76.00013323,100.0046084,93.00443929,66.98674965,POINT (-121.9205 47.3913)
48A140,Methow R @ Twisp,2011,73.99269991,99.98943564,78.01077569,76.99221549,66.99887616,66.98791546,99.00152305,71.00009339,63.99743568,POINT (-120.1143 48.3593)
60A070,Kettle R nr Barstow,2000,76.99691002,97.01152088,85.00695784,80.00872895,60.01081716,79.01379375,99.98998081,82.00003734,59.98509866,POINT (-118.1253 48.7846)
49B070,Similkameen R @ Oroville,2001,82.00633871,100.0140212,84.98088064,80.00049354,65.99740027,71.99075693,100.0004705,96.00838715,64.99904981,POINT (-119.442 48.9346)
19D070,East Twin R. nr Mouth,2007,79.99948854,98.99726431,83.99212159,72.99694273,77.01094919,73.99972456,99.99094653,96.00892695,81.99196686,POINT (-123.9383 48.1549)
35A150,Snake R @ Interstate Br,-117.0446,76.97967983,99.98900102,87.0116776,74.01122935,68.00223393,77.994927,100.0163301,91.01485204,63.00710722,POINT (47.6985 2006)
37A090,Yakima R @ Kiona,2003,77.00787285,100.0060883,82.01350729,75.01904387,75.00130051,57.99799661,99.99001154,90.00931535,73.00175981,POINT (-120.4617 46.5815)
07A090,Snohomish R @ Snohomish,2002,83.9815785,100.0082277,82.00723904,79.00044398,73.00814602,68.9881178,100.0007811,100.0077262,80.99996068,POINT (-122.0988 47.9106)
07D130,Snoqualmie R @ Snoqualmie,1996,80.99701857,99.99441402,86.00936789,72.99734005,76.02266524,66.00205675,100.0053061,99.99576186,74.99729366,POINT (-121.8121 47.5269)
2.50E+61,Abernathy Cr nr mouth,2013,74.01739006,99.00619138,83.98747843,62.00149324,60.0032667,69.9745506,100.0117989,99.99021733,71.0069992,POINT (-123.1662 46.1948)
11A070,Nisqually R @ Nisqually,2005,70.98087776,100.0089788,79.01859833,71.00107078,74.04614698,61.99670173,100.0056668,100.0140386,73.00837623,POINT (-122.6964 47.062)
61A070,Columbia R @ Northport,2014,73.9881275,92.01322891,84.00207393,77.00973025,62.98930077,78.0024096,96.00488423,92.98212696,57.01579168,POINT (-117.7766 48.9224)
45A070,Wenatchee R @ Wenatchee,2007,76.00439084,97.99081991,81.00936926,75.01789589,63.99446082,58.99553047,99.98191303,72.99429573,71.00068485,POINT (-120.3365 47.4588)
19D070,East Twin R. nr Mouth,2007,77.98603834,97.99156743,81.99499194,82.01703822,69.00216966,66.00350175,99.9978589,92.98956996,65.9825197,POINT (-123.9383 48.1549)
07D130,Snoqualmie R @ Snoqualmie,2008,77.00296257,100.0045734,87.00286725,80.99703828,62.9941675,67.98758793,100.0137458,89.01729011,56.98362424,POINT (-121.8121 47.5269)
10A070,Puyallup R @ Meridian St,1996,76.00412323,87.00160176,82.0102112,74.00404589,61.99822284,74.00736454,99.98795786,93.00844743,61.01055804,POINT (-122.2937 47.2026)
09A080,Green R @ Tukwila,2008,78.99856051,92.00083473,84.01098522,78.99939172,73.99760915,66.00556376,99.98257332,98.0020042,73.99279217,POINT (-122.2479 47.4654)
11A070,Nisqually R @ Nisqually,2012,83.99073902,100.0114964,85.9990608,80.01298973,73.99582452,76.99257395,100.0099653,93.01651196,70.01002628,POINT (-122.6964 47.062)
33A050,Snake R nr Pasco,-119.0242,75.00059058,99.99495024,84.99107704,73.99475944,64.98674688,65.98649366,100.004655,100.0145771,60.01005736,POINT (46.2165 2010)
35A150,Snake R @ Interstate Br,-117.0446,75.98330781,98.98846325,84.9871297,77.00338395,59.98199608,64.98916094,99.99051316,50.9981098,52.00650269,POINT (47.6985 2000)
49B070,Similkameen R @ Oroville,1995,84.00382405,99.9853308,78.99705485,79.99489738,72.99574212,78.98977482,99.9978337,50.01135245,75.00119884,POINT (-119.442 48.9346)
19D070,East Twin R. nr Mouth,2005,88.00413088,100.0072945,84.00085793,86.01562013,75.98617281,80.99661202,100.0103209,84.00280261,72.9856082,POINT (-123.9383 48.1549)
05B070,NF Stillaguamish R @ Cicero,2010,85.00038117,100.0010017,85.99561632,79.00527429,71.98996099,77.00229585,99.99101154,98.00221138,71.99732791,POINT (-122.0131 48.2673)
08C110,Cedar R nr Landsburg,1999,83.00472834,99.99991919,84.01251868,78.02323048,77.00528043,74.99162921,100.0048479,96.00405584,73.99108611,POINT (-121.9205 47.3913)
16A070,Skokomish R nr Potlatch,2000,82.99490842,100.00555,84.998213,83.99983112,71.00349564,78.98975058,100.008892,94.98688289,61.99953076,POINT (-123.1771 47.3098)
08C070,Cedar R @ Logan St/Renton,2007,81.00786413,99.01439053,84.01230858,82.01253102,78.01975416,57.01925011,100.0045095,90.99995854,70.99507654,POINT (-122.209 47.4857)
32A070,Walla Walla R nr Touchet,-118.7664,85.99499922,100.0022607,83.99736428,81.00615498,76.00713449,64.99777655,100.0052954,100.0011075,81.9960588,POINT (46.0376 2013)
08C070,Cedar R @ Logan St/Renton,1997,83.99547554,100.009291,85.00001636,80.99359456,74.00825373,68.00553326,99.9897484,100.0009149,73.99636041,POINT (-122.209 47.4857)
09A190,Green R @ Kanaskat,2001,77.0089506,100.0112276,80.00196086,74.00226261,61.99665892,68.01903947,99.99321803,99.99936805,74.98934102,POINT (-121.8935 47.3193)
16C090,Duckabush R nr Brinnon,2008,77.99114977,97.98691781,78.97552908,75.98797422,76.98918303,61.99142728,99.98943922,100.0105776,72.00027206,POINT (-123.0116 47.684)
05A070,Stillaguamish R nr Silvana,2004,78.99867415,99.98997862,84.98698907,78.9976189,66.99823407,79.00681948,95.00035637,94.00320474,60.98829798,POINT (-122.2101 48.1969)
16A070,Skokomish R nr Potlatch,1995,72.00615504,100.0046173,82.99005356,78.99895828,51.99280572,65.99893308,100.0025543,94.00422608,69.99860055,POINT (-123.1771 47.3098)
31A070,Columbia R @ Umatilla,2013,78.99452946,99.99646489,85.99818343,76.98528882,68.98629449,68.98848701,100.0061852,99.01668064,63.98845031,POINT (-119.3264 45.9338)
05A070,Stillaguamish R nr Silvana,2012,80.00320593,95.99561005,87.99698942,82.01302574,63.00557031,73.99800747,96.00743266,95.00165547,59.01725477,POINT (-122.2101 48.1969)
48A140,Methow R @ Twisp,2005,77.00321265,97.98251521,84.99219098,73.00278279,61.02891775,66.99860493,100.0206361,95.00149125,73.01079506,POINT (-120.1143 48.3593)
61A070,Columbia R @ Northport,2006,77.00087979,100.005013,87.99089846,73.99814082,75.0059033,58.99254676,100.0093331,99.98440631,82.00207163,POINT (-117.7766 48.9224)
10A070,Puyallup R @ Meridian St,2005,62.98351645,92.01344248,87.99918583,90.99436407,30.99695103,81.97760793,89.97768361,33.00070138,26.99491444,POINT (-122.2937 47.2026)
61A070,Columbia R @ Northport,2010,60.01058358,80.9933437,88.9947398,95.99544535,29.99389611,82.98491846,88.98597824,40.00105641,29.00007653,POINT (-117.7766 48.9224)
03A060,Skagit R nr Mount Vernon,2001,54.01287167,78.00257533,88.99057049,94.00519448,31.0136392,78.99326661,68.9941641,31.00299701,29.99732828,POINT (-122.3352 48.4451)
03B050,Samish R nr Burlington,2012,74.00662763,89.00760266,88.99386224,91.98638218,59.01894446,89.00233728,90.99719496,70.01790344,54.00220756,POINT (-122.3382 48.5458)
16C090,Duckabush R nr Brinnon,2002,67.99767129,86.00353581,92.00486787,88.00756379,51.0012311,90.01057804,86.00585256,55.00406758,45.01363238,POINT (-123.0116 47.684)
05A110,SF Stillaguamish nr Granite Falls,2005,78.99562723,95.99179058,93.00527491,89.99430943,64.01333759,88.99560077,92.99166548,63.00654868,58.99492073,POINT (-121.9532 48.1028)
26B070,Cowlitz R @ Kelso,2005,78.01283243,89.997093,93.02256641,86.00578392,59.0035623,82.99623529,93.00435903,63.97899235,60.00371906,POINT (-122.9143 46.1454)
16A070,Skokomish R nr Potlatch,2001,59.98586204,82.0076295,92.99746651,78.01743584,31.99872948,84.01555736,87.00609223,44.00128943,40.00790264,POINT (-123.1771 47.3098)
25D050,Germany Cr @ mouth,2011,68.99322495,89.00620619,88.9878444,95.99206265,45.98445853,85.9969956,93.00762514,57.99031092,44.9930949,POINT (-123.1253 46.1915)
10A070,Puyallup R @ Meridian St,2008,60.99259634,87.9886592,91.98746358,97.00180933,12.99806696,87.00817288,92.01088745,16.0098572,9.995194747,POINT (-122.2937 47.2026)
49A070,Okanogan R @ Malott,2001,67.99824859,90.0052511,89.01084133,96.00083757,45.00154724,87.99866038,94.99700444,54.00771367,40.00679441,POINT (-119.7045 48.2804)
45A110,Wenatchee R nr Leavenworth,2012,71.00607762,93.00914645,90.99085939,98.00621067,46.01335171,89.00662121,92.99915963,60.00328337,42.99397833,POINT (-120.734 47.6762)
04A100,Skagit R @ Marblemount,2006,67.99566211,90.98029377,88.99982774,91.99039897,47.99944501,89.00017359,93.99745039,57.00217515,37.99004838,POINT (-121.429 48.5268)
25F060,Mill Cr. nr mouth,2010,64.00236343,86.99770554,88.99321352,94.99958265,27.98468517,89.99413116,91.99911312,18.00246349,27.99473035,POINT (-123.1786 46.1906)
60A070,Kettle R nr Barstow,1998,69.99891003,90.99973526,89.99035284,93.99735489,60.00152179,79.99737745,79.99963833,54.99585194,60.01690644,POINT (-118.1253 48.7846)
04A100,Skagit R @ Marblemount,2013,56.97898262,85.99380216,89.01093335,98.01119916,18.00397199,85.01131814,94.99382041,1.993944849,10.00309951,POINT (-121.429 48.5268)
62A150,Pend Oreille R @ Newport,1996,68.00490259,88.99386407,91.99050124,97.01072885,42.00204843,92.02354224,95.00755806,22.99103209,46.00707181,POINT (-117.3733 48.8649)
46A070,Entiat R nr Entiat,2011,71.9958452,98.01250769,87.0124307,85.99487974,46.99069476,79.99260923,95.00725557,51.00519191,53.00928527,POINT (-120.2506 47.6632)
10A070,Puyallup R @ Meridian St,1996,70.00234284,91.00514931,88.99111907,95.98971665,45.00882226,85.00758384,90.01848045,54.99443553,59.98892306,POINT (-122.2937 47.2026)
62A090,Pend Oreille R @ Metaline Falls,2003,88.01404045,96.99139319,100.0073413,96.00166923,78.00997286,97.99946815,96.00656336,74.00653922,68.01234002,POINT (-117.3733 48.8649)
09A190,Green R @ Kanaskat,2000,72.99092645,90.00308411,83.99601559,90.9986118,46.00269051,82.99303405,97.99290526,58.01735752,58.99576745,POINT (-121.8935 47.3193)
16C090,Duckabush R nr Brinnon,2012,72.00772117,89.01092578,85.98638102,94.00163922,48.00895736,85.02154098,96.00570236,48.00226872,53.9954121,POINT (-123.0116 47.684)
49A190,Okanogan R @ Oroville,2013,64.98804932,82.99685882,87.99439093,96.00677033,38.00244847,88.98596646,91.01240415,50.9917573,38.00207382,POINT (-119.4267 48.9391)
62A150,Pend Oreille R @ Newport,2004,83.99041838,85.99500437,84.00209039,86.00218324,74.99869728,77.00781782,98.01199493,82.99909865,81.02288937,POINT (-117.3733 48.8649)
07D050,Snoqualmie R nr Monroe,2009,77.0069571,88.9958504,83.00064608,95.99643726,57.99206102,88.99135288,93.99718383,71.00923605,65.005679,POINT (-122.0028 47.8037)
35A150,Snake R @ Interstate Br,-117.0446,88.98275591,93.00261074,88.01779013,87.99753825,71.99585659,84.0060722,99.00644384,87.99653409,79.00579488,POINT (47.6985 2003)
08C070,Cedar R @ Logan St/Renton,1996,90.99763879,92.99730522,87.98644196,96.98406081,80.00168381,86.0033154,99.0085156,88.01539789,82.99110589,POINT (-122.209 47.4857)
33A050,Snake R nr Pasco,-119.0242,71.00038026,71.01274082,87.00764251,98.99892846,58.97639827,86.01731382,95.00421969,78.01611374,70.00136785,POINT (46.2165 1999)
38A050,Naches R @ Yakima on US HWY 97,2011,76.0002112,96.00882518,84.99584154,96.97520133,52.99551518,77.99133412,99.00070593,75.0068758,63.01743455,POINT (-120.5156 46.6298)
05A110,SF Stillaguamish nr Granite Falls,2005,61.00355297,96.01024734,85.00343214,96.01202052,27.01652102,75.00180461,97.9965908,33.99254633,33.99049438,POINT (-121.9532 48.1028)
32A070,Walla Walla R nr Touchet,-118.7664,72.98620562,95.98958973,86.01196759,97.01503397,53.00521351,73.99989956,99.00687822,73.98989507,58.02018675,POINT (46.0376 2012)
07A090,Snohomish R @ Snohomish,1996,77.02497526,90.00747459,84.02681395,96.00350952,51.01126581,79.98974415,98.01240195,85.0003224,67.98467412,POINT (-122.0988 47.9106)
60A070,Kettle R nr Barstow,2013,77.01879563,95.00674719,85.99854822,97.01517851,54.00864274,84.99206394,99.00599412,82.00947889,62.00857648,POINT (-118.1253 48.7846)
03B050,Samish R nr Burlington,1995,75.01374863,88.99833092,84.00516509,91.00133188,53.00688713,87.00129108,97.99740521,60.01334028,60.99665139,POINT (-122.3382 48.5458)
37A205,Yakima R @ Nob Hill,2004,76.03277823,92.01490518,85.99770903,92.99593634,58.00592103,81.99500069,98.99702575,66.99265647,55.00745471,POINT (-120.4617 46.5815)
19D070,East Twin R. nr Mouth,2010,73.99702937,89.00365083,85.99388477,92.00080741,54.00529282,83.99698719,96.99672149,60.00530044,62.99261574,POINT (-123.9383 48.1549)
26B070,Cowlitz R @ Kelso,2000,72.98554697,88.03109615,88.99903822,92.01158961,50.00054113,88.01083922,97.98597525,56.00001527,67.01397421,POINT (-122.9143 46.1454)
45A110,Wenatchee R nr Leavenworth,2008,76.9922446,99.0032049,79.99101711,67.0057943,51.01465923,85.00099535,99.01754611,84.00654225,76.00108321,POINT (-120.734 47.6762)
10A070,Puyallup R @ Meridian St,2005,86.02457307,94.00551782,81.99692997,91.99392661,66.00488002,84.01022455,98.00835536,88.99775993,85.00235483,POINT (-122.2937 47.2026)
49A070,Okanogan R @ Malott,1998,77.98490521,98.01747124,93.0048232,95.99395568,64.01096469,88.01457006,76.9974369,66.00582286,62.9924891,POINT (-119.7045 48.2804)
07D130,Snoqualmie R @ Snoqualmie,1997,74.99106475,91.97982529,93.0025147,88.00906264,61.9712037,93.00933289,83.00065908,77.99834212,59.00679339,POINT (-121.8121 47.5269)
61A070,Columbia R @ Northport,2000,64.0114287,93.99511591,92.00584451,93.992741,33.99214352,88.99839049,76.02090191,48.00513656,44.00254708,POINT (-117.7766 48.9224)
03A060,Skagit R nr Mount Vernon,1998,86.98191415,91.0032182,89.01008512,94.02384214,73.00677297,89.99660371,85.99995462,67.00600312,73.00442574,POINT (-122.3352 48.4451)
11A070,Nisqually R @ Nisqually,2006,70.99310892,94.98687486,92.00846606,87.99702505,62.00018557,94.00698241,52.98318371,95.00991904,59.00319855,POINT (-122.6964 47.062)
04A100,Skagit R @ Marblemount,2008,86.99682516,100.0123111,93.01945904,94.9943409,79.99405309,90.00851661,80.00052197,94.00278114,71.99897577,POINT (-121.429 48.5268)
49A190,Okanogan R @ Oroville,2011,86.00468871,98.99119264,96.00333084,96.99718604,70.00310864,87.98387046,83.97868862,94.99579311,73.99261483,POINT (-119.4267 48.9391)
39A090,Yakima R nr Cle Elum,2004,58.98545395,91.98650501,92.98584128,96.01241271,36.00670452,89.99106973,70.00644176,69.98740359,43.9947275,POINT (-120.7091 47.1999)
45A070,Wenatchee R @ Wenatchee,2004,84.99533723,100.0179343,93.99765023,96.98966018,81.00146233,89.00345144,51.98865508,95.01603891,72.00557093,POINT (-120.3365 47.4588)
62A150,Pend Oreille R @ Newport,2008,63.99862192,99.99283548,93.98476196,96.97082985,21.99559088,90.00464486,87.99842743,86.990809,42.98876286,POINT (-117.3733 48.8649)
19D070,East Twin R. nr Mouth,2011,80.991566,97.9975696,94.99262893,96.99128113,68.01476818,89.99127823,88.99576959,99.99915702,58.99705348,POINT (-123.9383 48.1549)
32A070,Walla Walla R nr Touchet,-118.7664,84.02670413,100.0015489,92.99739639,96.99886503,70.01718269,89.99991889,83.99704329,100.0201961,62.9980152,POINT (46.0376 2004)
01A050,Nooksack R @ Brennan,2009,74.99660846,95.99424406,94.00757562,89.97206267,62.00934248,89.99139559,87.00006545,94.00980621,50.00019267,POINT (-122.58 48.819)
62A090,Pend Oreille R @ Metaline Falls,2005,75.00075689,95.99439879,93.99816529,91.00319644,51.01510294,92.00073611,82.990402,58.0000414,60.98362289,POINT (-117.3733 48.8649)
48A140,Methow R @ Twisp,1995,80.98433292,97.98762525,83.00945089,89.99742524,65.00810786,90.98925664,84.98663949,86.00360355,66.00078929,POINT (-120.1143 48.3593)
46A070,Entiat R nr Entiat,2001,55.99295827,96.00349773,90.011175,91.99132666,34.0055799,84.99779528,73.99121686,71.99209388,47.00387938,POINT (-120.2506 47.6632)
05B070,NF Stillaguamish @ Cicero,1996,76.99809913,95.99530745,93.00320251,93.97948861,59.99006011,89.99555468,84.0007779,68.97678838,63.0170599,POINT (-122.0131 48.2673)
45A110,Wenatchee R nr Leavenworth,2013,76.00785241,99.01702626,90.98012448,94.0002461,48.00289796,87.98591697,82.98193046,98.99378582,68.97452243,POINT (-120.734 47.6762)
09A080,Green R @ Tukwila,2013,75.01395015,97.99803317,92.99110385,92.99203234,67.00536808,89.98537932,81.99775777,99.00357155,59.00695757,POINT (-122.2479 47.4654)
60A070,Kettle R nr Barstow,1997,69.98946313,81.01026494,81.99373745,94.00122409,54.0122492,60.0050681,87.99323329,50.00802382,48.00751199,POINT (-118.1253 48.7846)
49A070,Okanogan R @ Malott,2005,65.98972705,80.00203244,82.99808775,92.00841578,45.9933577,71.99788062,80.00502183,48.00071257,38.99449145,POINT (-119.7045 48.2804)
09A190,Green R @ Kanaskat,2012,57.99429039,81.00497447,82.98200658,91.99525738,28.9940102,79.00955802,80.99216849,44.00681009,26.00568749,POINT (-121.8935 47.3193)
08C070,Cedar R @ Logan St/Renton,2012,71.00646266,85.98623712,88.00039493,95.98976033,42.99918555,75.99821071,88.00418471,62.99519015,35.02119506,POINT (-122.209 47.4857)
